Id,Use Case,Use Case_ENC,Status,Created Date,Close Date,Price,Discount code,Pain,Pain_ENC,Loss Reason,Loss Reason_ENC,First Name,Source,Source_ENC,Status_leads,Status_leads_ENC,Discarded/Nurturing Reason,Discarded/Nurturing Reason_ENC,Acquisition Campaign,Converted,Converted_ENC,City,City_ENC,Has discount,Has discount_ENC,Days in process
nolbhj1p,Sports Events,3.0,Closed Won,2018-01-05,2018-01-05,240.0,ECONOMY50GIFT,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
gye4ndmt,Corporate Events,1.0,Closed Lost,2018-01-05,2018-10-22,240.0,FAST50,operations,1.0,lost to competitor,0.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Antonio,14.0,True,1.0,290.0
hcn66kio,Sports Events,3.0,Closed Lost,2018-10-10,2018-10-13,200.0,,operations,1.0,price,7.0,,Inbound,0.0,Qualified,4.0,,1.0,,Yes,1.0,Fort Worth,6.0,False,0.0,3.0
,Corporate Events,1.0,Closed Lost,2018-10-10,2018-10-10,360.0,MONTHSAVE25DEAL,operations,1.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
2dzp761f,Educational Seminars,2.0,Closed Won,2018-10-10,2018-10-10,150.0,CUTBACK75SPECIAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
p1naxy9r,Corporate Events,1.0,Closed Won,2018-10-10,2018-10-13,360.0,SAVE25LESS,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,3.0
,Educational Seminars,2.0,Closed Lost,2018-10-10,2018-10-10,200.0,YEAR20PROMO,operations,1.0,lost to competitor,0.0,,,0.0,,4.0,,6.0,,,1.0,,17.0,True,1.0,0.0
kh8w4fvy,Educational Seminars,2.0,Closed Lost,2018-10-10,2018-12-16,1680.0,FLAT30,quality of delivery,2.0,no product fit,3.0,Peyton20 Williams6,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,San Diego,15.0,True,1.0,67.0
0mquhzm4,Corporate Events,1.0,Closed Won,2018-10-22,2018-10-22,1344.0,YEARLY30PROMO,quality of delivery,2.0,,4.0,,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,,2.0,True,1.0,0.0
gnhul3n3,Corporate Events,1.0,Closed Won,2018-10-22,2018-10-22,960.0,ANNUAL60DEAL,operations,1.0,,4.0,Bailey7 Taylor3,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
k11war7k,Corporate Events,1.0,Closed Won,2018-10-22,2018-10-24,240.0,DISCOUNT50POWER,operations,1.0,,5.0,Peyton20 Jackson15,Inbound,0.0,Qualified,4.0,,7.0,,Yes,1.0,Jacksonville,9.0,True,1.0,2.0
msbffqqb,Sports Events,3.0,Checkbox,2018-10-23,2018-11-24,120.0,MONTH75SAVINGS,operations,1.0,,0.0,Jamie18 Anderson5,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Dallas,4.0,True,1.0,32.0
zajosj9w,Corporate Events,1.0,Closed Lost,2018-10-23,2018-03-07,240.0,DISCOUNT50POWER,operations,1.0,not target,5.0,Drew11 Jackson7,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Washington,19.0,True,1.0,-230.0
n4i88r8f,Corporate Events,1.0,Closed Lost,2018-10-23,2018-10-23,200.0,,operations,1.0,no response,4.0,Riley14 Harris4,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,False,0.0,0.0
59r7bt0e,Corporate Events,1.0,Closed Won,2018-10-23,2018-02-06,240.0,MONTH50REBATE,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,-259.0
e9jiwh3g,Sports Events,3.0,Closed Won,2018-10-23,2018-10-24,768.0,HALFSEASON20G,,1.0,,4.0,Devon12 Smith17,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,1.0
zh8novw2,Corporate Events,1.0,Closed Won,2018-10-23,2018-10-23,300.0,MONTH50CUTBACK,operations,1.0,,5.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Washington,19.0,True,1.0,0.0
8wqztuyc,Corporate Events,1.0,Closed Won,2018-10-23,2018-10-23,240.0,DISCOUNT50POWER,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
,Corporate Events,1.0,Closed Lost,2018-10-23,2018-02-06,960.0,SEMESTER20DEALAGAIN,financial control,0.0,not target,5.0,,,0.0,,4.0,,4.0,,,1.0,,3.0,True,1.0,-259.0
5psy6yvl,Corporate Events,1.0,Closed Won,2018-08-06,2018-08-06,768.0,2SEMESTERS20OFF,operations,1.0,,7.0,Morgan4 Thomas9,Inbound,0.0,Qualified,4.0,,0.0,,Yes,1.0,Los Angeles,10.0,True,1.0,0.0
,Corporate Events,1.0,Closed Lost,2018-08-06,2018-10-06,768.0,2SEMESTERS20OFF,operations,1.0,not target,5.0,,,0.0,,4.0,,7.0,,,1.0,,9.0,True,1.0,61.0
wij1qkcx,Corporate Events,1.0,Closed Won,2018-08-06,2018-08-06,360.0,SAVE25LESS,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
,Corporate Events,1.0,Closed Lost,2018-08-06,2018-11-11,768.0,2SEMESTERS20OFF,operations,1.0,price,7.0,,,0.0,,4.0,,0.0,,,1.0,,10.0,True,1.0,97.0
9bkkx7fd,Corporate Events,1.0,Closed Won,2018-08-06,2018-08-06,300.0,SAVEMONTH50SPECIAL,operations,1.0,,4.0,Taylor19 Harris3,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
b6noancq,Corporate Events,1.0,Closed Won,2018-08-06,2018-08-06,360.0,SAVE25LESS,operations,1.0,,1.0,Morgan5 White3,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,0.0
,Sports Events,3.0,Closed Lost,2018-08-06,2018-12-25,240.0,,financial control,0.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,False,0.0,141.0
zifgdokl,Corporate Events,1.0,Closed Won,2018-08-06,2018-09-06,360.0,SAVE25LESS,financial control,0.0,,4.0,,Inbound,0.0,Qualified,4.0,,4.0,,Yes,1.0,Chicago,2.0,True,1.0,31.0
injpv6al,Sports Events,3.0,Closed Lost,2018-11-12,2018-12-26,1680.0,FLAT30,financial control,0.0,no response,4.0,Avery17 Robinson4,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Francisco,16.0,True,1.0,44.0
,Educational Seminars,2.0,Closed Lost,2018-11-12,2018-12-25,1680.0,,financial control,0.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,False,0.0,43.0
kn8sv5r2,Educational Seminars,2.0,Closed Lost,2018-11-13,2019-02-23,768.0,HALFYEAR20G,quality of delivery,2.0,no response,4.0,Charlie16 Moore11,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,Chicago,2.0,True,1.0,102.0
wedgxecc,Educational Seminars,2.0,Closed Lost,2018-11-13,2019-02-17,960.0,YEARLY60,quality of delivery,2.0,not target,5.0,Reese18 Jackson5,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,Houston,7.0,True,1.0,96.0
8sv2a1u2,Corporate Events,1.0,Closed Won,2018-11-25,2018-11-25,600.0,PROMOTIONCODE,operations,1.0,,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
,Educational Seminars,2.0,Closed Lost,2018-11-25,2018-11-25,200.0,,quality of delivery,2.0,lost to competitor,0.0,,,0.0,,4.0,,2.0,,,1.0,,9.0,False,0.0,0.0
j5nzl708,,4.0,Demo 1,2018-11-25,2018-11-25,1306.6141540601634,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,0.0
ru00yqyq,Corporate Events,1.0,Closed Won,2018-11-25,2018-11-25,576.0,2SEMESTERS20SALE,operations,1.0,,7.0,Morgan10 Thompson1,Inbound,0.0,Qualified,4.0,,1.0,,Yes,1.0,Fort Worth,6.0,True,1.0,0.0
,Educational Seminars,2.0,Closed Lost,2018-11-25,2019-01-21,960.0,YEARLY60,financial control,0.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,True,1.0,57.0
qlevagos,Corporate Events,1.0,Demo 1,2018-11-25,2018-11-25,1306.6141540601634,,operations,1.0,,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,False,0.0,0.0
,Corporate Events,1.0,Closed Lost,2018-12-08,2018-12-17,768.0,,operations,1.0,lost to competitor,0.0,,,0.0,,4.0,,6.0,,,1.0,,2.0,False,0.0,9.0
suffspzz,Corporate Events,1.0,Closed Lost,2018-12-08,2018-12-09,300.0,,operations,1.0,not target,5.0,,Inbound,0.0,Qualified,4.0,,4.0,,Yes,1.0,Charlotte,1.0,False,0.0,1.0
,Educational Seminars,2.0,Closed Lost,2018-12-08,2018-12-26,1008.0,,operations,1.0,lost to competitor,0.0,,,1.0,,4.0,,4.0,,,1.0,,16.0,False,0.0,18.0
93r8rmro,Corporate Events,1.0,Closed Won,2018-12-08,2018-12-08,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
yulsgi2m,Educational Seminars,2.0,Closed Lost,2018-12-08,2018-12-08,360.0,SAVE25LESS,financial control,0.0,lost to competitor,0.0,Avery3 Robinson4,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
l843gkkm,Corporate Events,1.0,Closed Lost,2018-12-08,2018-12-17,200.0,,operations,1.0,lost to competitor,0.0,Peyton3 Johnson18,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Chicago,2.0,False,0.0,9.0
86n5lumu,Educational Seminars,2.0,Closed Lost,2018-12-08,2018-12-16,960.0,YEARLY60,financial control,0.0,no response,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,16.0,True,1.0,8.0
8ern3y0w,Educational Seminars,2.0,Closed Won,2018-12-19,2018-12-19,150.0,MONTH75SAVINGS,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
rgnu6n4b,Corporate Events,1.0,Closed Lost,2018-12-19,2018-12-19,200.0,,financial control,0.0,no budget,1.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,New York,11.0,False,0.0,0.0
dshbqe8m,Sports Events,3.0,Closed Lost,2018-12-19,2018-12-22,200.0,,operations,1.0,lost to competitor,0.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,False,0.0,3.0
kws9s0cf,Sports Events,3.0,Closed Won,2019-06-26,2019-09-26,768.0,HALFYEAR20G,financial control,0.0,,0.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,92.0
2ub4yt3t,Corporate Events,1.0,Closed Lost,2019-06-26,2019-01-16,200.0,,operations,1.0,lost to competitor,0.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Jose,17.0,False,0.0,-161.0
tjbwmk2k,Sports Events,3.0,Closed Won,2019-06-26,2019-09-26,1344.0,ANNUAL30BONUS,time saving,3.0,,4.0,,,1.0,,4.0,,2.0,,,1.0,,5.0,True,1.0,92.0
5s6ondph,Corporate Events,1.0,Closed Won,2019-06-26,2019-06-26,1344.0,YEARLY30PROMO,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
ll4oov16,Corporate Events,1.0,Negotiation,2019-06-26,2018-12-28,360.0,,operations,1.0,,4.0,Jamie10 Martin1,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,False,0.0,-180.0
qtucykdb,Educational Seminars,2.0,Closed Lost,2019-06-26,2019-10-27,960.0,BIANNUAL20,financial control,0.0,no response,4.0,Quinn18 Robinson1,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Jacksonville,9.0,True,1.0,123.0
,Educational Seminars,2.0,Closed Lost,2019-06-26,2019-01-20,1344.0,ANNUAL30BONUS,financial control,0.0,no budget,1.0,,,1.0,,4.0,,2.0,,,1.0,,19.0,True,1.0,-157.0
zd0d8rdv,Educational Seminars,2.0,Closed Won,2019-01-20,2019-01-28,240.0,ECONOMY50GIFT,financial control,0.0,,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Francisco,16.0,True,1.0,8.0
81gj8saf,Corporate Events,1.0,Closed Won,2019-01-20,2019-01-20,240.0,MONTH50REBATE,operations,1.0,,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
,Educational Seminars,2.0,Closed Won,2019-01-20,2019-01-20,960.0,YEARLY60,financial control,0.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,True,1.0,0.0
h3g9hftb,Corporate Events,1.0,Closed Won,2019-01-20,2019-01-20,360.0,MONTHSAVE25DEAL,operations,1.0,,7.0,,Inbound,0.0,Qualified,4.0,,0.0,,Yes,1.0,Los Angeles,10.0,True,1.0,0.0
bpf5wvex,Educational Seminars,2.0,Closed Lost,2019-01-20,2019-01-20,200.0,,operations,1.0,lost to competitor,0.0,Jordan4 Garcia20,Inbound,0.0,Qualified,4.0,,3.0,,Yes,1.0,Charlotte,1.0,False,0.0,0.0
l4xmcfuk,Corporate Events,1.0,Closed Won,2019-01-20,2019-01-20,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
54s0uh9w,Sports Events,3.0,Closed Lost,2019-01-20,2019-01-21,200.0,,operations,1.0,lost to competitor,0.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,,15.0,False,0.0,1.0
lawg89uz,Corporate Events,1.0,Closed Won,2018-07-05,2018-10-15,1008.0,RENEW30YEARLY,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,102.0
4h1arv6z,Corporate Events,1.0,Closed Lost,2019-02-25,2019-02-23,1344.0,YEARLY30PROMO,operations,1.0,no response,4.0,Quinn3 Thomas3,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,-2.0
z4x72qiz,Sports Events,3.0,Closed Won,2019-02-25,2019-02-25,360.0,DISCOUNT25QUICK,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
kc03kxj2,Corporate Events,1.0,Closed Lost,2019-02-25,2019-02-25,200.0,,operations,1.0,no product fit,3.0,Reese3 Jones9,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Francisco,16.0,False,0.0,0.0
nzy865mo,Corporate Events,1.0,Closed Lost,2019-02-25,2019-03-28,360.0,SAVE25LESS,operations,1.0,lost to competitor,0.0,Avery10 Thomas2,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Jacksonville,9.0,True,1.0,31.0
k4bwm2mn,Sports Events,3.0,Closed Lost,2019-03-28,2019-09-27,768.0,HALFYEAR20G,operations,1.0,lost to competitor,0.0,Reese10 Thomas1,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,183.0
4d7iwxcs,Sports Events,3.0,Closed Lost,2019-03-28,2019-06-22,768.0,,operations,1.0,no response,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Seattle,18.0,False,0.0,86.0
9lyy7xmv,Corporate Events,1.0,Closed Won,2019-03-28,2019-03-28,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
,Educational Seminars,2.0,Negotiation,2019-02-11,2019-02-11,768.0,,financial control,0.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,False,0.0,0.0
kdahq1ul,Corporate Events,1.0,Closed Won,2019-02-11,2019-02-11,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,Rowan15 Jackson9,Inbound,0.0,Qualified,4.0,,4.0,,Yes,1.0,Charlotte,1.0,True,1.0,0.0
88dt7po7,Corporate Events,1.0,Closed Lost,2019-02-12,2019-02-23,240.0,DISCOUNT50POWER,operations,1.0,price,7.0,Quinn16 White3,Inbound,0.0,Qualified,4.0,,0.0,,Yes,1.0,San Francisco,16.0,True,1.0,11.0
gjkm3d7d,Corporate Events,1.0,Closed Won,2019-02-12,2019-02-12,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
,Sports Events,3.0,Closed Lost,2019-02-12,2019-02-16,576.0,HALFSEASON20G,,1.0,price,7.0,,,0.0,,4.0,,1.0,,,1.0,,9.0,True,1.0,4.0
gs1trc7a,Educational Seminars,2.0,Closed Lost,2019-01-09,2019-01-16,200.0,,operations,1.0,lost to competitor,0.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,False,0.0,7.0
uy3lv78o,Educational Seminars,2.0,Closed Lost,2019-01-09,2019-01-26,240.0,,financial control,0.0,no response,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,16.0,False,0.0,17.0
8l6zglzw,Corporate Events,1.0,Closed Won,2019-01-09,2019-01-09,240.0,MONTH50REBATE,operations,1.0,,3.0,Riley20 Jackson1,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Philadelphia,12.0,True,1.0,0.0
4odk2p0v,Corporate Events,1.0,Closed Lost,2019-01-09,2019-01-09,768.0,2SEMESTERS20OFF,operations,1.0,no response,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
jrnavbzh,Corporate Events,1.0,Closed Won,2019-01-09,2019-01-09,150.0,QUARTERLY75OFF,operations,1.0,,5.0,,Inbound,0.0,Qualified,4.0,,7.0,,Yes,1.0,New York,11.0,True,1.0,0.0
ay8icjgv,Sports Events,3.0,Closed Won,2019-01-09,2019-01-09,240.0,SAVEMONTH50G,operations,1.0,,5.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Jose,17.0,True,1.0,0.0
jbkzphx9,Sports Events,3.0,Closed Won,2019-01-09,2019-01-09,240.0,SAVEMONTH50G,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
7vrpc38u,Corporate Events,1.0,Closed Won,2019-01-09,2019-01-09,240.0,MONTH50REBATE,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
jz469xtm,Sports Events,3.0,Closed Lost,2019-01-09,2019-01-16,240.0,FREEOPTION,operations,1.0,no response,4.0,Peyton9 Garcia3,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Philadelphia,12.0,True,1.0,7.0
j9kee0q7,Educational Seminars,2.0,Closed Lost,2018-08-14,2018-08-15,240.0,DISCOUNT50POWER,operations,1.0,lost to competitor,0.0,Taylor14 White19,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,,16.0,True,1.0,1.0
bya1yqkh,Corporate Events,1.0,Closed Lost,2018-08-15,2018-04-05,324.0,,operations,1.0,no response,4.0,,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,16.0,False,0.0,-132.0
2bcs6upx,Corporate Events,1.0,Demo 2,2018-08-15,2018-08-15,324.0,,operations,1.0,,4.0,Morgan17 Martin15,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,16.0,False,0.0,0.0
mj5cjfos,Corporate Events,1.0,Demo 1,2018-08-15,2018-08-15,240.0,,operations,1.0,,4.0,,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,16.0,False,0.0,0.0
0k538va6,Corporate Events,1.0,Closed Won,2018-08-15,2018-02-04,1344.0,YEARLY30PROMO,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,-192.0
78hipxre,Corporate Events,1.0,Checkbox,2018-07-04,2018-07-04,360.0,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,0.0
jsfo1pto,Corporate Events,1.0,Closed Lost,2018-07-04,2018-09-04,200.0,,operations,1.0,price,7.0,,Inbound,0.0,Qualified,4.0,,0.0,,Yes,1.0,San Diego,15.0,False,0.0,62.0
hizsvqz4,Corporate Events,1.0,Closed Won,2018-07-04,2018-07-04,516.0,MIDYEAR50SAVE,operations,1.0,,1.0,,Outbound,1.0,Qualified,4.0,,1.0,,Yes,1.0,Fort Worth,6.0,True,1.0,0.0
yjviyp5n,Corporate Events,1.0,Demo 1,2018-07-04,2018-07-04,1306.6141540601634,,operations,1.0,,5.0,Harper14 Jackson2,Inbound,0.0,Qualified,4.0,,3.0,,Yes,1.0,Jacksonville,9.0,False,0.0,0.0
cqx02fd7,Corporate Events,1.0,Closed Won,2018-07-04,2018-07-04,768.0,2SEMESTERS20OFF,operations,1.0,,5.0,,Inbound,0.0,Qualified,4.0,,7.0,,Yes,1.0,New York,11.0,True,1.0,0.0
wl8ikxy0,Corporate Events,1.0,Closed Won,2018-07-04,2018-08-04,576.0,2SEMESTERS20SALE,financial control,0.0,,3.0,,Outbound,1.0,Qualified,4.0,,5.0,,Yes,1.0,San Francisco,16.0,True,1.0,31.0
so4er8vt,Corporate Events,1.0,Closed Won,2018-07-04,2018-07-04,240.0,MONTH50REBATE,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
8h5l5nwm,Corporate Events,1.0,Closed Lost,2018-07-04,2018-07-04,0.0,,operations,1.0,price,7.0,Casey17 White13,Inbound,0.0,Qualified,4.0,,0.0,,Yes,1.0,Chicago,2.0,False,0.0,0.0
zou00g8p,Corporate Events,1.0,Closed Won,2018-09-15,2018-09-15,360.0,MONTHSAVE25DEAL,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,0.0
x8b6p8pp,Corporate Events,1.0,Checkbox,2018-09-15,2018-09-16,240.0,DISCOUNT50POWER,operations,1.0,,5.0,Jamie8 Thompson6,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,San Diego,15.0,True,1.0,1.0
719ggdf3,Corporate Events,1.0,Closed Won,2018-09-15,2018-09-22,450.0,FIFTYSAVINGS,financial control,0.0,,0.0,Bailey14 Moore11,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,7.0
iryirl5g,Educational Seminars,2.0,Closed Won,2018-09-15,2018-09-15,240.0,ECONOMY50GIFT,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
94u9bjhl,Corporate Events,1.0,Closed Won,2018-09-15,2018-09-24,960.0,SEMESTER20DEALAGAIN,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,9.0
u1bu0hmb,Corporate Events,1.0,Closed Won,2018-09-15,2018-09-15,324.0,10OFFREDUCED,operations,1.0,,5.0,Quinn14 Johnson17,Inbound,0.0,Qualified,4.0,,7.0,,Yes,1.0,Jacksonville,9.0,True,1.0,0.0
l2k1hc4k,Corporate Events,1.0,Closed Lost,2018-09-15,2018-09-15,360.0,,,1.0,no response,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Francisco,16.0,False,0.0,0.0
chlc330d,Corporate Events,1.0,Closed Won,2018-09-15,2018-09-16,1344.0,YEARLY30PROMO,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,1.0
tv29l44m,,1.0,Closed Lost,2018-09-15,2018-09-19,200.0,,quality of delivery,2.0,no response,4.0,,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,Washington,19.0,False,0.0,4.0
u5ns3pcw,Corporate Events,1.0,Closed Won,2018-09-16,2018-09-25,240.0,MONTH50REBATE,,1.0,,1.0,Riley17 Robinson8,Outbound,1.0,Qualified,4.0,,1.0,,Yes,1.0,Fort Worth,6.0,True,1.0,9.0
p17v3i9o,Corporate Events,1.0,Closed Won,2018-04-05,2018-04-05,240.0,DISCOUNT50POWER,operations,1.0,,0.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Austin,0.0,True,1.0,0.0
6352qn5n,Corporate Events,1.0,Closed Won,2018-04-05,2018-04-05,240.0,DISCOUNT50POWER,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,0.0
i31whaz1,Educational Seminars,2.0,Closed Won,2018-04-05,2018-04-05,1344.0,ANNUAL30BONUS,financial control,0.0,,0.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
gcrlxojc,Corporate Events,1.0,Closed Won,2018-04-05,2018-04-05,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,Robin11 Thompson13,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Indianapolis,8.0,True,1.0,0.0
,Educational Seminars,2.0,Closed Lost,2018-04-05,2018-04-05,200.0,,financial control,0.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,False,0.0,0.0
ny5sjjtx,Corporate Events,1.0,Closed Won,2018-04-05,2018-04-05,240.0,MONTH50REBATE,operations,1.0,,4.0,Harper4 Harris18,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Diego,15.0,True,1.0,0.0
pk951tq1,Corporate Events,1.0,Closed Won,2018-10-10,2018-10-10,576.0,2SEMESTERS20SALE,operations,1.0,,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
u1z0ghb4,Corporate Events,1.0,Checkbox,2018-10-10,2018-11-25,150.0,QUARTERLY75OFF,operations,1.0,,4.0,Devon18 Miller7,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,46.0
xrwit60s,Educational Seminars,2.0,Closed Lost,2018-10-10,2018-10-10,200.0,,financial control,0.0,no product fit,3.0,Jordan19 Robinson12,Inbound,0.0,Qualified,4.0,,3.0,,Yes,1.0,,2.0,False,0.0,0.0
,Corporate Events,1.0,Closed Lost,2018-10-23,2018-10-24,200.0,,operations,1.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,1.0
rjelqdxo,Corporate Events,1.0,Closed Won,2018-10-23,2018-10-24,960.0,ANNUAL60DEAL,operations,1.0,,1.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,1.0
krtk7ze1,Corporate Events,1.0,Closed Won,2018-10-23,2018-10-23,360.0,SAVE25LESS,operations,1.0,,4.0,Avery10 Jackson5,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
5b3xay4j,Corporate Events,1.0,Closed Won,2018-10-23,2018-10-24,300.0,SAVEMONTH50SPECIAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,1.0
ft6mcw07,Corporate Events,1.0,Closed Won,2018-08-06,2018-08-06,240.0,DISCOUNT50POWER,operations,1.0,,1.0,Rowan8 Thompson8,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,0.0
